year,metarea,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
2000,392,3243,56132.5,317650.639,93059.538,0.281,0.133,0.064,0.03,0.624,0.04,0.789,548644.517,661060.956,-3823.142,72847.517,112690.767,0.592,0.408,0.169,0.423,0.309,0.926,0.015,0.016,0.331,2.466,45.237,18378.075,0.042,0.022,0.011,0.005,0.023,0.002,0.032,0.037,0.024
2000,396,3276,57362.5,270710.06,84653.718,0.29,0.137,0.065,0.031,0.615,0.053,0.793,876332.265,537178.59,-2158.522,73087.057,98167.212,0.716,0.284,0.327,0.389,0.203,0.766,0.218,0.003,0.335,2.577,49.141,6274.956,0.017,0.012,0.006,0.003,0.009,0.001,0.012,0.018,0.015
2000,398,11279,187117.667,330391.566,106106.896,0.279,0.132,0.063,0.03,0.607,0.059,0.773,598926.012,655837.118,6308.357,72546.948,95552.214,0.733,0.267,0.287,0.445,0.22,0.835,0.118,0.025,0.338,2.511,52.865,13836.252,0.033,0.019,0.009,0.004,0.017,0.003,0.024,0.031,0.024
2000,400,8643,171565.167,455956.211,174133.529,0.268,0.128,0.061,0.029,0.574,0.066,0.753,1208824.622,886559.514,8394.087,84873.602,148911.909,0.708,0.292,0.243,0.465,0.247,0.939,0.023,0.022,0.278,2.675,49.747,18397.521,0.019,0.009,0.004,0.002,0.018,0.003,0.023,0.015,0.014
2000,404,8627,142805.833,383896.07,131759.168,0.269,0.128,0.061,0.029,0.588,0.054,0.764,716856.062,778858.075,0,82905.705,128988.273,0.676,0.324,0.195,0.481,0.337,0.893,0.059,0.015,0.334,2.556,47.705,22480.396,0.033,0.016,0.008,0.004,0.026,0.003,0.033,0.027,0.021
2000,408,2317,42405,184695.535,62179.858,0.303,0.146,0.07,0.033,0.618,0.054,0.818,1104766.768,345476.057,-2152.831,61761.114,80278.613,0.651,0.349,0.275,0.376,0.17,0.838,0.003,0.151,0.294,3.708,47.085,7103.429,0.017,0.01,0.005,0.002,0.015,0.002,0.019,0.014,0.006
2000,410,2505,49365,269887.973,70137.216,0.299,0.142,0.068,0.032,0.648,0.039,0.809,566520.168,567652.86,-2976.865,59066.833,92285.893,0.675,0.325,0.265,0.41,0.283,0.711,0.013,0.253,0.323,2.872,48.226,9664.647,0.027,0.014,0.006,0.003,0.013,0.001,0.018,0.025,0.018
2000,412,29468,512022,334366.173,98913.363,0.299,0.143,0.068,0.033,0.632,0.045,0.81,1246846.44,679948.191,-2756.741,87083.858,141493.027,0.591,0.409,0.113,0.478,0.247,0.765,0.089,0.07,0.323,2.656,47.85,6228.718,0.006,0.003,0.001,0.001,0.006,0.001,0.006,0.005,0.009
2000,428,4177,90140.833,370299.359,82719.284,0.31,0.148,0.071,0.034,0.659,0.029,0.824,1043973.23,781224.315,-3493.242,83808.463,123338.871,0.556,0.444,0.139,0.416,0.415,0.826,0.133,0.009,0.399,2.273,45.627,16833.568,0.016,0.008,0.004,0.002,0.014,0.001,0.014,0.013,0.011
2000,432,3382,48435.833,339987.945,125319.594,0.266,0.126,0.06,0.029,0.577,0.063,0.754,648090.927,674871.806,5000.839,71215.278,113924.039,0.739,0.261,0.288,0.451,0.204,0.921,0.066,0.002,0.302,2.588,50.26,16411.544,0.025,0.013,0.006,0.003,0.021,0.003,0.027,0.022,0.021
2000,436,3226,82418.333,367929.747,108732.053,0.288,0.137,0.065,0.031,0.614,0.042,0.796,1096722.944,757481.467,-2476.627,82404.424,113748.653,0.604,0.396,0.168,0.436,0.424,0.934,0.023,0.012,0.319,2.458,46.062,11270.435,0.014,0.008,0.004,0.002,0.012,0.001,0.016,0.014,0.011
2000,440,10337,230306.5,308157.332,86033.201,0.302,0.144,0.069,0.033,0.635,0.045,0.81,974123.725,604645.921,-2275.076,79804.82,105901.036,0.661,0.339,0.213,0.448,0.283,0.792,0.183,0.005,0.343,2.484,48.204,5979.008,0.007,0.003,0.002,0.001,0.007,0.001,0.007,0.006,0.009
2000,442,3176,54378.333,295326.784,85183.175,0.285,0.134,0.064,0.031,0.62,0.047,0.787,521241.74,621454.369,0,69131.675,88297.517,0.68,0.32,0.313,0.367,0.233,0.739,0.218,0.025,0.34,2.543,50.419,13085.718,0.033,0.022,0.01,0.005,0.019,0.002,0.025,0.032,0.023
2000,448,242219,4071953.5,575306.073,125244.677,0.308,0.147,0.07,0.034,0.646,0.026,0.817,2094141.382,1332545.576,-3138.228,98782.403,238090.064,0.51,0.49,0.11,0.4,0.361,0.596,0.083,0.175,0.349,2.999,47.901,57211.55,0.01,0.005,0.002,0.001,0.022,0.003,0.018,0.008,0.023
2000,452,22165,360897,372855.491,113480.091,0.295,0.141,0.067,0.032,0.62,0.048,0.798,1312072.92,750879.32,-1612.026,82099.264,128445.817,0.666,0.334,0.21,0.457,0.324,0.843,0.131,0.004,0.38,2.408,49.949,5943.628,0.004,0.002,0.001,0,0.005,0.001,0.004,0.003,0.009
2000,460,4461,77151.667,261739.699,55595.604,0.323,0.154,0.073,0.035,0.681,0.031,0.84,1022367.49,546761.467,-4577.975,69079.437,75556.534,0.592,0.408,0.222,0.37,0.294,0.794,0.064,0.122,0.338,2.578,46.396,6091.638,0.012,0.007,0.003,0.002,0.007,0.001,0.009,0.012,0.009
2000,464,4172,70729.167,356597.133,115355.368,0.276,0.131,0.062,0.03,0.603,0.055,0.772,739791.876,733723.276,2792.877,69432.873,127437.63,0.736,0.264,0.272,0.464,0.251,0.801,0.181,0.003,0.341,2.412,50.922,18742.373,0.039,0.021,0.01,0.005,0.023,0.003,0.03,0.036,0.024
2000,468,6356,101496.667,261203.823,81535.914,0.289,0.138,0.066,0.031,0.619,0.05,0.791,597654.936,511563.047,-2189.174,73777.6,98793.667,0.658,0.342,0.197,0.461,0.237,0.615,0.363,0.005,0.394,2.581,48.769,6791.355,0.017,0.01,0.005,0.002,0.01,0.001,0.014,0.016,0.017
2000,472,6090,145070.833,500914.494,158448.472,0.286,0.137,0.065,0.031,0.607,0.045,0.785,1472048.955,1049672.544,-2549.309,95557.242,152908.445,0.578,0.422,0.138,0.441,0.47,0.927,0.024,0.011,0.323,2.448,46.441,17495.433,0.012,0.005,0.003,0.001,0.01,0.002,0.011,0.009,0.013
2000,476,1606,36745.833,296762.823,84859.228,0.278,0.132,0.063,0.03,0.611,0.036,0.787,559385.11,644089.362,-2793.364,74526.727,87825.148,0.459,0.541,0.138,0.32,0.323,0.948,0.017,0.007,0.387,2.329,48.7,18877.432,0.032,0.016,0.008,0.004,0.026,0.002,0.035,0.027,0.02
2000,480,2405,41509.167,317446.473,114371.771,0.256,0.121,0.058,0.028,0.568,0.061,0.746,511817.91,645851.75,1886.344,69100.64,109187.961,0.713,0.287,0.258,0.454,0.179,0.919,0.065,0.002,0.323,2.495,50.99,22828.677,0.038,0.021,0.01,0.005,0.033,0.005,0.04,0.034,0.029
2000,488,8079,156905.333,190356.12,60354.405,0.297,0.141,0.067,0.032,0.634,0.06,0.795,617827.957,372783.829,-2138.476,53740.268,68314.418,0.729,0.271,0.434,0.295,0.165,0.794,0.003,0.19,0.291,3.614,48.578,4944.26,0.019,0.012,0.006,0.003,0.01,0.002,0.013,0.019,0.021
2000,489,3339,59430.833,512204.522,161568.573,0.279,0.133,0.064,0.03,0.601,0.046,0.77,871247.884,1109746.568,4154.128,71192.176,161269.494,0.662,0.338,0.224,0.439,0.292,0.942,0.003,0.018,0.347,2.44,52.6,28191.203,0.026,0.012,0.006,0.003,0.021,0.003,0.027,0.021,0.016
2000,490,12678,198352.167,440007.428,139809.382,0.28,0.134,0.064,0.03,0.602,0.06,0.77,914821.353,904331.12,10274.77,79629.462,126123.798,0.746,0.254,0.252,0.494,0.352,0.893,0.069,0.009,0.325,2.356,53.508,16795.557,0.021,0.011,0.005,0.002,0.014,0.002,0.019,0.019,0.016
2000,492,17650,347594.5,321486.088,77880.912,0.321,0.153,0.073,0.035,0.667,0.039,0.836,1443608.299,637425.07,-2711.245,85084.893,122465.578,0.639,0.361,0.156,0.482,0.304,0.54,0.427,0.008,0.423,2.57,47.962,16356.115,0.01,0.005,0.002,0.001,0.017,0.002,0.018,0.008,0.01
2000,494,3229,53306.667,294347.03,82210.532,0.294,0.139,0.067,0.032,0.637,0.036,0.804,563650.934,593459.219,-4048.568,66936.528,125575.149,0.591,0.409,0.15,0.441,0.202,0.639,0.037,0.236,0.29,3.27,48.386,11405.565,0.028,0.015,0.007,0.003,0.014,0.001,0.02,0.025,0.018
2000,500,43137,750460.667,375725.623,84559.355,0.331,0.158,0.076,0.036,0.682,0.032,0.847,1673445.233,760284.045,-2635.733,81753.531,142883.217,0.575,0.425,0.149,0.427,0.301,0.728,0.183,0.058,0.387,2.807,50.404,39833.284,0.023,0.011,0.005,0.002,0.032,0.003,0.035,0.018,0.017
2000,508,23235,587427,466427.649,150564.069,0.287,0.137,0.066,0.031,0.607,0.045,0.787,1347714.509,937298.261,-2017.13,90304.314,146191.559,0.61,0.39,0.183,0.427,0.338,0.826,0.125,0.023,0.361,2.513,49.155,10734.927,0.008,0.004,0.002,0.001,0.007,0.001,0.007,0.006,0.012
2000,512,45468,1083654.5,482563.937,179191.51,0.275,0.131,0.063,0.03,0.586,0.067,0.762,1248025.067,946192.977,8697.337,104254.821,186028.406,0.723,0.277,0.144,0.579,0.408,0.908,0.04,0.011,0.327,2.575,47.269,13824.675,0.014,0.007,0.003,0.002,0.01,0.002,0.013,0.012,0.014
2000,516,9269,171097.5,313390.671,91727.487,0.296,0.141,0.067,0.032,0.63,0.051,0.8,834384.389,625592.058,0,70095.829,122859.505,0.718,0.282,0.262,0.456,0.245,0.715,0.256,0.004,0.372,2.574,50.033,8479.298,0.015,0.008,0.004,0.002,0.01,0.001,0.012,0.013,0.014
2000,517,8917,145204.833,341166.445,103626.949,0.287,0.137,0.065,0.031,0.619,0.047,0.798,1377019.855,705275.803,-2128.383,78312.34,143547.81,0.622,0.378,0.156,0.466,0.228,0.763,0.021,0.136,0.321,3.005,48.785,12801.953,0.023,0.012,0.006,0.003,0.015,0.002,0.02,0.02,0.014
2000,519,25458,424280.667,741328.106,306536.072,0.265,0.127,0.061,0.029,0.563,0.079,0.728,1565034.749,1472554.019,19501.373,110503.473,243496.845,0.787,0.213,0.258,0.529,0.353,0.908,0.05,0.012,0.339,2.6,53.29,37641.956,0.013,0.006,0.003,0.001,0.013,0.004,0.015,0.011,0.019
2000,520,2580,45940.833,259647.409,63410.158,0.307,0.147,0.07,0.033,0.663,0.035,0.823,644700.671,550944.554,-3003.376,67409.898,92986.412,0.641,0.359,0.256,0.386,0.234,0.654,0.332,0.002,0.433,2.617,48.645,10659.582,0.027,0.013,0.006,0.003,0.014,0.001,0.02,0.022,0.016
2000,524,5385,103798.333,308558.536,85164.625,0.296,0.141,0.067,0.032,0.632,0.048,0.801,730142.788,622982.116,0,75116.251,117680.576,0.693,0.307,0.202,0.491,0.319,0.648,0.335,0.002,0.386,2.533,49.442,9385.499,0.019,0.011,0.005,0.002,0.011,0.001,0.014,0.018,0.015
2000,528,2295,39529.167,264938.051,87530.282,0.264,0.123,0.059,0.028,0.596,0.051,0.766,417321.275,527530.983,-2963.004,64859.978,86598.888,0.667,0.333,0.239,0.429,0.226,0.922,0.06,0.004,0.34,2.363,49.307,19961.791,0.053,0.032,0.015,0.007,0.033,0.004,0.044,0.048,0.033
2000,533,3485,67633.333,363302.252,115592.413,0.264,0.125,0.06,0.029,0.586,0.055,0.758,576648.709,766711.024,7549.1,69945.283,129816.821,0.733,0.267,0.257,0.477,0.267,0.842,0.134,0.008,0.35,2.364,50.494,29086.416,0.042,0.022,0.011,0.005,0.036,0.005,0.045,0.036,0.029
2000,534,4839,85110,1090527.252,336715.852,0.287,0.137,0.066,0.031,0.601,0.052,0.764,4143872.135,3141828.248,16611.388,119246.03,319705.547,0.757,0.243,0.312,0.444,0.377,0.919,0.03,0.035,0.311,2.381,56.112,294001.845,0.02,0.01,0.005,0.002,0.041,0.013,0.033,0.016,0.047
2000,535,1534,37019.167,419670.162,166911.746,0.26,0.123,0.059,0.028,0.568,0.066,0.737,569285.69,830651.444,8370.619,100536.672,140013.415,0.62,0.38,0.141,0.479,0.419,0.937,0.011,0.016,0.312,2.572,47.802,26167.939,0.04,0.023,0.011,0.005,0.03,0.005,0.037,0.037,0.029
2000,536,24187,458877.833,412056.278,118051.587,0.302,0.144,0.069,0.033,0.632,0.047,0.812,1992812.353,832324.985,0,92213.862,158813.967,0.653,0.347,0.177,0.476,0.33,0.821,0.142,0.012,0.35,2.491,47.204,18276.37,0.008,0.004,0.002,0.001,0.014,0.002,0.013,0.006,0.013
2000,540,3585,56899.167,406188.803,148490.044,0.276,0.132,0.063,0.03,0.59,0.044,0.781,1598747.909,791639.339,-2142.075,74333.751,151462.229,0.598,0.402,0.214,0.384,0.232,0.871,0.025,0.026,0.385,2.464,52.264,13257.082,0.017,0.008,0.004,0.002,0.014,0.001,0.018,0.013,0.01
2000,548,6389,114956.667,485897.013,153513.036,0.281,0.134,0.064,0.03,0.608,0.04,0.778,835979.474,1030312.741,-3005.905,88315.185,166912.765,0.587,0.413,0.171,0.416,0.363,0.794,0.121,0.047,0.421,2.474,50.06,25465.793,0.032,0.017,0.008,0.004,0.02,0.002,0.027,0.028,0.018
2000,556,24097,454468.5,308015.866,78236.656,0.311,0.149,0.071,0.034,0.652,0.034,0.827,1246691.188,628749.541,-3188.022,73626.466,113493.204,0.597,0.403,0.208,0.389,0.272,0.605,0.35,0.014,0.422,2.55,49.327,6575.622,0.004,0.002,0.001,0,0.007,0.001,0.007,0.003,0.008
2000,560,338292,6226649.5,634195.348,147042.652,0.303,0.145,0.069,0.033,0.637,0.023,0.808,2129851.263,1469995.394,-4387.412,108401.084,210211.197,0.487,0.513,0.155,0.332,0.383,0.671,0.163,0.079,0.405,2.719,50.164,64118.027,0.009,0.004,0.002,0.001,0.02,0.002,0.015,0.007,0.023
2000,566,5880,95800.833,487254.288,188171.057,0.262,0.124,0.059,0.028,0.57,0.065,0.741,770101.082,956218.35,0,96469.198,166347.229,0.667,0.333,0.185,0.482,0.316,0.885,0.057,0.032,0.323,2.861,49.457,29534.896,0.035,0.019,0.009,0.004,0.029,0.004,0.036,0.032,0.024
2000,572,31233,570546.167,342669.835,97182.27,0.296,0.141,0.067,0.032,0.63,0.044,0.811,2517704.319,708127.375,-2412.933,82971.471,129910.594,0.627,0.373,0.136,0.49,0.309,0.653,0.298,0.01,0.361,2.592,47.795,8044.668,0.013,0.007,0.003,0.002,0.008,0.001,0.01,0.011,0.01
2000,579,5359,89296.667,420447.502,129038.353,0.287,0.137,0.065,0.031,0.609,0.06,0.778,879812.146,832190.135,10760.792,65407.612,110843.808,0.8,0.2,0.357,0.443,0.204,0.869,0.098,0.013,0.339,2.357,56.204,11420.355,0.013,0.007,0.003,0.002,0.009,0.002,0.01,0.012,0.013
2000,580,4014,72273.333,280301.741,70860.166,0.304,0.143,0.068,0.033,0.654,0.044,0.811,580543.609,573857.573,-1962.788,70791.522,74691,0.689,0.311,0.312,0.377,0.254,0.804,0.056,0.125,0.311,2.703,48.956,11762.511,0.032,0.02,0.01,0.005,0.015,0.002,0.02,0.032,0.02
2000,588,14331,328692,274684.708,74237.176,0.298,0.142,0.068,0.032,0.636,0.042,0.809,882611.513,556064.737,-3022.321,75295.786,91237.25,0.624,0.376,0.192,0.431,0.311,0.774,0.112,0.031,0.351,2.45,47.663,6820.719,0.017,0.009,0.004,0.002,0.009,0.001,0.012,0.015,0.014
2000,591,3754,68430.833,464479.855,158697.197,0.269,0.128,0.061,0.029,0.584,0.056,0.759,922575.027,945633.563,1809.996,85130.981,162739.862,0.663,0.337,0.173,0.49,0.388,0.891,0.02,0.017,0.338,2.54,48.788,28012.149,0.031,0.015,0.007,0.003,0.027,0.004,0.033,0.026,0.019
2000,592,8335,224234.333,368784.309,112885.367,0.298,0.142,0.068,0.032,0.623,0.05,0.802,1300029.724,724238.512,0,90271.07,122930.102,0.644,0.356,0.159,0.485,0.375,0.857,0.094,0.023,0.346,2.555,47.22,9279.296,0.005,0.003,0.001,0.001,0.009,0.001,0.009,0.004,0.009
2000,596,36795,626506.333,383673.173,112682.124,0.298,0.142,0.068,0.032,0.629,0.05,0.801,1232361.369,775212.092,2457.993,87028.538,132186.623,0.664,0.336,0.169,0.495,0.348,0.797,0.114,0.047,0.34,2.589,48.717,13453.037,0.011,0.005,0.003,0.001,0.011,0.002,0.011,0.009,0.011
2000,601,3132,49715,366572.778,101353.578,0.286,0.135,0.065,0.031,0.627,0.047,0.792,871204.033,776440.884,-1693.054,72200.128,113924.34,0.683,0.317,0.24,0.443,0.264,0.86,0.104,0.004,0.344,2.375,50.082,21243.636,0.04,0.023,0.011,0.005,0.022,0.003,0.031,0.036,0.022
2000,608,9533,154813.833,370364.456,104830.647,0.294,0.14,0.067,0.032,0.631,0.05,0.793,734043.194,767046.2,0,74647.007,120477.171,0.71,0.29,0.231,0.479,0.307,0.799,0.158,0.005,0.36,2.496,50.183,15986.363,0.025,0.014,0.007,0.003,0.015,0.002,0.019,0.023,0.018
2000,612,7832,113245,408569.149,147774.917,0.265,0.126,0.06,0.029,0.579,0.059,0.753,727591.46,800520.264,4629.159,79462.872,121353.876,0.724,0.276,0.27,0.454,0.275,0.923,0.057,0.004,0.306,2.519,50.541,23278.297,0.034,0.017,0.008,0.004,0.026,0.004,0.033,0.029,0.023
2000,616,94379,1899209.167,493223.372,155611.282,0.291,0.139,0.066,0.032,0.613,0.051,0.792,2177485.956,1008008.897,0,99770.408,160691.234,0.698,0.302,0.228,0.471,0.348,0.776,0.167,0.019,0.377,2.59,50.652,19694.61,0.007,0.003,0.002,0.001,0.011,0.002,0.009,0.006,0.015
2000,620,64161,1132682.167,433344.415,128573.789,0.296,0.141,0.068,0.032,0.623,0.049,0.798,1349970.903,891355.423,0,90978.428,163330.584,0.675,0.325,0.16,0.515,0.351,0.831,0.034,0.091,0.32,2.706,48.252,15101.971,0.006,0.003,0.001,0.001,0.01,0.002,0.008,0.005,0.011
2000,628,47307,879045.667,372192.387,130885.231,0.285,0.136,0.065,0.031,0.598,0.058,0.788,1670191.102,721538.183,0,79228.143,115974.005,0.708,0.292,0.298,0.411,0.308,0.911,0.071,0.002,0.358,2.373,52.576,2995.06,0.002,0.001,0,0,0.003,0,0.003,0.002,0.008
2000,640,2983,81554.167,477493.494,161994.917,0.277,0.132,0.063,0.03,0.596,0.054,0.771,1049405.549,962148.801,4189.384,90529.602,161595.709,0.658,0.342,0.178,0.48,0.435,0.964,0.009,0.001,0.396,2.383,49.211,18344.861,0.023,0.011,0.005,0.003,0.015,0.002,0.021,0.019,0.015
2000,644,36384,676582.167,523046.835,169862.479,0.283,0.135,0.065,0.031,0.603,0.047,0.779,1524293.44,1095755.637,0,92274.044,194842.838,0.621,0.379,0.143,0.478,0.383,0.877,0.027,0.028,0.342,2.523,47.576,21572.27,0.016,0.008,0.004,0.002,0.013,0.002,0.016,0.013,0.014
2000,648,21856,373272.167,379998.791,125864.013,0.278,0.133,0.063,0.03,0.597,0.041,0.779,861964.676,766018.317,-2503.27,78090.933,128018.562,0.57,0.43,0.179,0.391,0.293,0.88,0.036,0.039,0.394,2.492,50.485,15726.186,0.022,0.012,0.006,0.003,0.018,0.002,0.022,0.019,0.015
2000,652,4492,82869.167,418509.519,140826.217,0.268,0.127,0.061,0.029,0.585,0.054,0.76,800941.086,839572.228,1400.762,85104.398,190350.249,0.667,0.333,0.161,0.506,0.415,0.947,0.003,0.026,0.208,3.615,43.289,26017.651,0.038,0.021,0.01,0.005,0.028,0.004,0.035,0.034,0.023
2000,656,2503,43395.833,285167.107,105371.811,0.256,0.12,0.057,0.027,0.579,0.058,0.751,437123.549,593927.537,-2118.15,60658.108,113498.065,0.689,0.311,0.245,0.443,0.251,0.813,0.017,0.145,0.375,2.498,51.005,22754.103,0.052,0.029,0.014,0.007,0.036,0.005,0.047,0.048,0.035
2000,658,3104,53217.5,579412.889,224917.988,0.265,0.127,0.06,0.029,0.57,0.077,0.736,1033905.342,1151979.459,26105.123,73050.291,147718.637,0.836,0.164,0.381,0.455,0.253,0.944,0.034,0.005,0.31,2.162,60.616,23605.302,0.024,0.012,0.005,0.003,0.016,0.003,0.022,0.019,0.019
2000,660,2296,58178.333,414620.93,166819.671,0.255,0.121,0.058,0.028,0.557,0.07,0.73,602054.142,800454.063,6925.268,85089.576,139788.645,0.705,0.295,0.208,0.497,0.279,0.905,0.066,0.021,0.3,2.585,50.051,26449.685,0.033,0.017,0.008,0.004,0.03,0.005,0.035,0.029,0.026
2000,664,25778,424137.833,434249.883,128175.545,0.294,0.14,0.067,0.032,0.622,0.047,0.799,1542746.16,896916.348,1800.5,99224.73,167211.659,0.646,0.354,0.141,0.505,0.457,0.736,0.212,0.018,0.351,2.503,45.576,13512.232,0.008,0.004,0.002,0.001,0.009,0.002,0.008,0.006,0.011
2000,668,7006,117082.5,405356.15,160374.913,0.261,0.124,0.059,0.028,0.567,0.07,0.75,1420063.209,789055.363,7316.15,83553.363,139225.22,0.746,0.254,0.258,0.488,0.235,0.931,0.023,0.032,0.302,2.553,50.926,20626.327,0.03,0.015,0.007,0.003,0.024,0.004,0.029,0.025,0.02
2000,669,3709,52681.667,376956.773,125799.553,0.264,0.122,0.058,0.028,0.596,0.051,0.762,540052.518,800257.651,-2007.407,67179.934,135457.553,0.662,0.338,0.222,0.441,0.281,0.917,0.005,0.015,0.322,2.488,52.184,31244.352,0.06,0.039,0.019,0.009,0.038,0.005,0.051,0.056,0.035
2000,672,6644,109953.333,476091.68,119158.552,0.315,0.15,0.072,0.034,0.652,0.036,0.831,2539364.483,1018446.601,-2506.132,96996.107,181299.232,0.592,0.408,0.137,0.455,0.323,0.844,0.019,0.061,0.319,2.561,48.189,46543.206,0.019,0.009,0.004,0.002,0.029,0.004,0.028,0.015,0.023
2000,674,3225,56350,395979.843,132843.702,0.274,0.131,0.062,0.03,0.597,0.054,0.767,624901.456,815484.129,1269.251,81386.721,131563.102,0.683,0.317,0.208,0.475,0.327,0.849,0.01,0.102,0.296,2.823,48.183,19056.192,0.032,0.016,0.008,0.004,0.021,0.003,0.027,0.027,0.021
2000,676,20570,361501,402760.53,124173.694,0.291,0.139,0.066,0.032,0.616,0.051,0.799,2259660.01,823886.342,0,92224.519,148842.991,0.672,0.328,0.157,0.514,0.359,0.68,0.28,0.008,0.386,2.471,48.498,9637.772,0.009,0.004,0.002,0.001,0.007,0.001,0.008,0.007,0.01
2000,678,56063,999291.667,359012.963,118049.097,0.285,0.136,0.065,0.031,0.61,0.052,0.787,1385536.228,724594.106,-1908.466,81223.329,156576.638,0.665,0.335,0.153,0.513,0.257,0.697,0.072,0.164,0.318,3.026,49.038,11231.007,0.019,0.01,0.005,0.002,0.012,0.002,0.016,0.017,0.014
2000,680,4676,82016.667,375025.357,118174.88,0.287,0.137,0.065,0.031,0.611,0.052,0.782,780042.726,756745.842,1419.321,74165.078,129796.29,0.685,0.315,0.226,0.458,0.293,0.853,0.127,0.003,0.375,2.347,50.902,10344.935,0.018,0.01,0.005,0.002,0.011,0.001,0.014,0.017,0.015
2000,682,1926,39419.167,450511.061,165135.624,0.269,0.128,0.061,0.029,0.583,0.07,0.752,874881.376,888495.678,10783.349,96747.625,158062.434,0.765,0.235,0.189,0.576,0.418,0.945,0.012,0.005,0.279,2.596,47.886,17915.778,0.03,0.016,0.008,0.004,0.017,0.003,0.023,0.027,0.021
2000,684,22096,360561,414506.149,141356.184,0.277,0.132,0.063,0.03,0.599,0.053,0.772,910661.065,842555.825,-1035.243,86748.862,115607.092,0.673,0.327,0.198,0.476,0.368,0.859,0.094,0.019,0.368,2.516,49.849,16654.982,0.025,0.013,0.006,0.003,0.017,0.002,0.023,0.022,0.017
2000,688,5904,101867.5,380436.06,132041.53,0.26,0.123,0.059,0.028,0.583,0.059,0.753,610606.446,794708.215,2826.139,81395.244,120191.564,0.708,0.292,0.211,0.497,0.247,0.884,0.074,0.025,0.305,2.556,49.502,29974.222,0.048,0.025,0.012,0.006,0.035,0.005,0.046,0.041,0.031
2000,689,2923,45029.167,242486.017,79239.057,0.259,0.122,0.058,0.028,0.593,0.053,0.764,418743.787,544841.081,-1478.923,65195.598,94628.258,0.664,0.336,0.233,0.431,0.183,0.598,0.381,0.011,0.381,2.585,50.816,20162.298,0.048,0.027,0.013,0.006,0.035,0.005,0.047,0.044,0.032
2000,692,35406,607456.5,465243.577,145122.782,0.277,0.132,0.063,0.03,0.604,0.045,0.776,1094469.834,976861.67,-1688.955,89174.616,180074.835,0.621,0.379,0.143,0.478,0.369,0.762,0.07,0.056,0.365,2.634,48.873,25182.357,0.032,0.016,0.008,0.004,0.022,0.003,0.03,0.027,0.017
2000,696,8067,130399.167,372506.522,144261.668,0.259,0.123,0.059,0.028,0.562,0.068,0.742,732172.884,737161.083,6946.894,77157.153,121562.878,0.762,0.238,0.294,0.469,0.242,0.894,0.072,0.015,0.324,2.547,50.396,22533.098,0.028,0.014,0.007,0.003,0.027,0.004,0.032,0.024,0.022
2000,698,3525,50629.167,329980.045,142305.713,0.239,0.113,0.054,0.026,0.54,0.079,0.714,471328.215,657218.676,8564.714,76702.856,129633.561,0.727,0.273,0.24,0.487,0.243,0.978,0.004,0.002,0.241,2.736,48.652,26169.036,0.047,0.024,0.012,0.006,0.038,0.007,0.047,0.039,0.036
2000,700,1980,32740,333686.838,98767.845,0.271,0.128,0.061,0.029,0.606,0.048,0.774,563728.623,729140.377,-1360.18,69157.566,97760.421,0.697,0.303,0.292,0.405,0.206,0.962,0.021,0.004,0.315,2.508,49.825,25931.935,0.047,0.027,0.013,0.006,0.033,0.004,0.045,0.042,0.029
2000,704,50326,1011621.333,428985.887,133741.943,0.292,0.139,0.067,0.032,0.616,0.053,0.792,1428664.145,854225.62,1269.212,90503.102,140815.016,0.713,0.287,0.222,0.492,0.311,0.808,0.166,0.004,0.355,2.521,49.839,13017.058,0.008,0.004,0.002,0.001,0.01,0.002,0.009,0.006,0.012
2000,708,5268,84360.833,421281.564,130559.796,0.279,0.132,0.063,0.03,0.608,0.045,0.78,1114378.084,889327.741,-2059.988,75109.262,148453.426,0.632,0.368,0.177,0.455,0.281,0.885,0.004,0.068,0.325,2.713,49.599,23255.226,0.034,0.018,0.009,0.004,0.023,0.003,0.031,0.031,0.019
2000,712,4591,73102.5,724688.101,160663.392,0.305,0.146,0.07,0.033,0.64,0.026,0.805,2215583.535,1815572.893,-3185.584,93969.905,280147.758,0.5,0.5,0.141,0.36,0.358,0.67,0.043,0.174,0.369,2.944,49.492,114456.266,0.014,0.007,0.003,0.001,0.029,0.004,0.024,0.011,0.028
2000,716,21032,431404.833,477202.272,164922.312,0.282,0.135,0.064,0.031,0.597,0.059,0.776,1489762.542,948903.576,7207.562,95265.227,195484.327,0.714,0.286,0.159,0.556,0.367,0.904,0.01,0.043,0.268,3.045,46.376,11716.622,0.009,0.004,0.002,0.001,0.008,0.001,0.009,0.007,0.012
